,time,Value,PM
278792,2022-01-20 13:00:00,26,PM2.5
279663,2022-01-20 14:00:00,24,PM2.5
280524,2022-01-20 15:00:00,34,PM2.5
280548,2022-01-20 16:00:00,30,PM2.5
281419,2022-01-20 17:00:00,27,PM2.5
282189,2022-01-20 18:00:00,24,PM2.5
282429,2022-01-20 19:00:00,22,PM2.5
283299,2022-01-20 20:00:00,20,PM2.5
283944,2022-01-20 21:00:00,18,PM2.5
284184,2022-01-20 22:00:00,18,PM2.5
284961,2022-01-20 23:00:00,18,PM2.5
285823,2022-01-21 00:00:00,28,PM2.5
286061,2022-01-21 01:00:00,20,PM2.5
286716,2022-01-21 02:00:00,17,PM2.5
287579,2022-01-21 03:00:00,19,PM2.5
287726,2022-01-21 04:00:00,18,PM2.5
288597,2022-01-21 05:00:00,18,PM2.5
289459,2022-01-21 06:00:00,21,PM2.5
289483,2022-01-21 07:00:00,22,PM2.5
290353,2022-01-21 08:00:00,25,PM2.5
291125,2022-01-21 09:00:00,29,PM2.5
291364,2022-01-21 10:00:00,26,PM2.5
292231,2022-01-21 11:00:00,28,PM2.5
292880,2022-01-21 12:00:00,0,PM2.5
293119,2022-01-21 13:00:00,0,PM2.5
293896,2022-01-21 14:00:00,0,PM2.5
294761,2022-01-21 15:00:00,24,PM2.5
294999,2022-01-21 16:00:00,22,PM2.5
295653,2022-01-21 17:00:00,26,PM2.5
296517,2022-01-21 18:00:00,26,PM2.5
296663,2022-01-21 19:00:00,29,PM2.5
297531,2022-01-21 20:00:00,25,PM2.5
298394,2022-01-21 21:00:00,25,PM2.5
298417,2022-01-21 22:00:00,25,PM2.5
299284,2022-01-21 23:00:00,25,PM2.5
300055,2022-01-22 00:00:00,39,PM2.5
300294,2022-01-22 01:00:00,31,PM2.5
301163,2022-01-22 02:00:00,31,PM2.5
301812,2022-01-22 03:00:00,31,PM2.5
302051,2022-01-22 04:00:00,30,PM2.5
302828,2022-01-22 05:00:00,31,PM2.5
303693,2022-01-22 06:00:00,31,PM2.5
303931,2022-01-22 07:00:00,31,PM2.5
304585,2022-01-22 08:00:00,30,PM2.5
305450,2022-01-22 09:00:00,31,PM2.5
305596,2022-01-22 10:00:00,34,PM2.5
306466,2022-01-22 11:00:00,36,PM2.5
307330,2022-01-22 12:00:00,32,PM2.5
307353,2022-01-22 13:00:00,32,PM2.5
308223,2022-01-22 14:00:00,37,PM2.5
308995,2022-01-22 15:00:00,45,PM2.5
309234,2022-01-22 16:00:00,46,PM2.5
310103,2022-01-22 17:00:00,50,PM2.5
310752,2022-01-22 18:00:00,53,PM2.5
310991,2022-01-22 19:00:00,47,PM2.5
311768,2022-01-22 20:00:00,38,PM2.5
312633,2022-01-22 21:00:00,39,PM2.5
312871,2022-01-22 22:00:00,42,PM2.5
313525,2022-01-22 23:00:00,40,PM2.5
314390,2022-01-23 00:00:00,49,PM2.5
314536,2022-01-23 01:00:00,35,PM2.5
315406,2022-01-23 02:00:00,33,PM2.5
316270,2022-01-23 03:00:00,30,PM2.5
316293,2022-01-23 04:00:00,34,PM2.5
317163,2022-01-23 05:00:00,37,PM2.5
317935,2022-01-23 06:00:00,38,PM2.5
318174,2022-01-23 07:00:00,31,PM2.5
319031,2022-01-23 08:00:00,32,PM2.5
319680,2022-01-23 09:00:00,32,PM2.5
319919,2022-01-23 10:00:00,36,PM2.5
320696,2022-01-23 11:00:00,40,PM2.5
321561,2022-01-23 12:00:00,41,PM2.5
321799,2022-01-23 13:00:00,44,PM2.5
322453,2022-01-23 14:00:00,48,PM2.5
323318,2022-01-23 15:00:00,49,PM2.5
323464,2022-01-23 16:00:00,56,PM2.5
324334,2022-01-23 17:00:00,55,PM2.5
325198,2022-01-23 18:00:00,60,PM2.5
325221,2022-01-23 19:00:00,57,PM2.5
326091,2022-01-23 20:00:00,59,PM2.5
326863,2022-01-23 21:00:00,59,PM2.5
327102,2022-01-23 22:00:00,57,PM2.5
327971,2022-01-23 23:00:00,52,PM2.5
328620,2022-01-24 00:00:00,10,PM2.5
328859,2022-01-24 01:00:00,45,PM2.5
329636,2022-01-24 02:00:00,35,PM2.5
330501,2022-01-24 03:00:00,30,PM2.5
330739,2022-01-24 04:00:00,23,PM2.5
331387,2022-01-24 05:00:00,19,PM2.5
332252,2022-01-24 06:00:00,14,PM2.5
332398,2022-01-24 07:00:00,10,PM2.5
333268,2022-01-24 08:00:00,9,PM2.5
334132,2022-01-24 09:00:00,12,PM2.5
334155,2022-01-24 10:00:00,8,PM2.5
335025,2022-01-24 11:00:00,9,PM2.5
335797,2022-01-24 12:00:00,8,PM2.5
336036,2022-01-24 13:00:00,10,PM2.5
336905,2022-01-24 14:00:00,10,PM2.5
337554,2022-01-24 15:00:00,12,PM2.5
337793,2022-01-24 16:00:00,12,PM2.5
338570,2022-01-24 17:00:00,12,PM2.5
339435,2022-01-24 18:00:00,13,PM2.5
339673,2022-01-24 19:00:00,15,PM2.5
340327,2022-01-24 20:00:00,15,PM2.5
341192,2022-01-24 21:00:00,14,PM2.5
341338,2022-01-24 22:00:00,10,PM2.5
342208,2022-01-24 23:00:00,11,PM2.5
343072,2022-01-25 00:00:00,35,PM2.5
343095,2022-01-25 01:00:00,10,PM2.5
343964,2022-01-25 02:00:00,8,PM2.5
344736,2022-01-25 03:00:00,9,PM2.5
344976,2022-01-25 04:00:00,10,PM2.5
345845,2022-01-25 05:00:00,12,PM2.5
346492,2022-01-25 06:00:00,8,PM2.5
346732,2022-01-25 07:00:00,10,PM2.5
347508,2022-01-25 08:00:00,10,PM2.5
348373,2022-01-25 09:00:00,13,PM2.5
348613,2022-01-25 10:00:00,14,PM2.5
349265,2022-01-25 11:00:00,18,PM2.5
350130,2022-01-25 12:00:00,16,PM2.5
350277,2022-01-25 13:00:00,19,PM2.5
351146,2022-01-25 14:00:00,18,PM2.5
352011,2022-01-25 15:00:00,24,PM2.5
352034,2022-01-25 16:00:00,29,PM2.5
352902,2022-01-25 17:00:00,33,PM2.5
353674,2022-01-25 18:00:00,30,PM2.5
353914,2022-01-25 19:00:00,30,PM2.5
354783,2022-01-25 20:00:00,32,PM2.5
355431,2022-01-25 21:00:00,36,PM2.5
355671,2022-01-25 22:00:00,36,PM2.5
356447,2022-01-25 23:00:00,35,PM2.5
357311,2022-01-26 00:00:00,27,PM2.5
357551,2022-01-26 01:00:00,35,PM2.5
358205,2022-01-26 02:00:00,39,PM2.5
359071,2022-01-26 03:00:00,44,PM2.5
359218,2022-01-26 04:00:00,46,PM2.5
360089,2022-01-26 05:00:00,48,PM2.5
360955,2022-01-26 06:00:00,47,PM2.5
360978,2022-01-26 07:00:00,43,PM2.5
361849,2022-01-26 08:00:00,43,PM2.5
362622,2022-01-26 09:00:00,44,PM2.5
362862,2022-01-26 10:00:00,40,PM2.5
363733,2022-01-26 11:00:00,35,PM2.5
364382,2022-01-26 12:00:00,36,PM2.5
364622,2022-01-26 13:00:00,41,PM2.5
365400,2022-01-26 14:00:00,39,PM2.5
366266,2022-01-26 15:00:00,41,PM2.5
366506,2022-01-26 16:00:00,45,PM2.5
367160,2022-01-26 17:00:00,43,PM2.5
368025,2022-01-26 18:00:00,36,PM2.5
368172,2022-01-26 19:00:00,34,PM2.5
369043,2022-01-26 20:00:00,41,PM2.5
369908,2022-01-26 21:00:00,39,PM2.5
369931,2022-01-26 22:00:00,35,PM2.5
370801,2022-01-26 23:00:00,30,PM2.5
371573,2022-01-27 00:00:00,36,PM2.5
371817,2022-01-27 01:00:00,32,PM2.5
372668,2022-01-27 02:00:00,32,PM2.5
373322,2022-01-27 03:00:00,33,PM2.5
373557,2022-01-27 04:00:00,33,PM2.5
374343,2022-01-27 05:00:00,34,PM2.5
375209,2022-01-27 06:00:00,35,PM2.5
375431,2022-01-27 07:00:00,35,PM2.5
376092,2022-01-27 08:00:00,38,PM2.5
376952,2022-01-27 09:00:00,40,PM2.5
377109,2022-01-27 10:00:00,39,PM2.5
377985,2022-01-27 11:00:00,49,PM2.5
378832,2022-01-27 12:00:00,49,PM2.5
378864,2022-01-27 13:00:00,51,PM2.5
379731,2022-01-27 14:00:00,48,PM2.5
380513,2022-01-27 15:00:00,36,PM2.5
380756,2022-01-27 16:00:00,35,PM2.5
381624,2022-01-27 17:00:00,36,PM2.5
382273,2022-01-27 18:00:00,41,PM2.5
382512,2022-01-27 19:00:00,43,PM2.5
383292,2022-01-27 20:00:00,40,PM2.5
384160,2022-01-27 21:00:00,35,PM2.5
384396,2022-01-27 22:00:00,39,PM2.5
385052,2022-01-27 23:00:00,40,PM2.5
385917,2022-01-28 00:00:00,10,PM2.5
386064,2022-01-28 01:00:00,31,PM2.5
386939,2022-01-28 02:00:00,22,PM2.5
387800,2022-01-28 03:00:00,19,PM2.5
387824,2022-01-28 04:00:00,16,PM2.5
388695,2022-01-28 05:00:00,12,PM2.5
389468,2022-01-28 06:00:00,13,PM2.5
389711,2022-01-28 07:00:00,16,PM2.5
390579,2022-01-28 08:00:00,15,PM2.5
391228,2022-01-28 09:00:00,17,PM2.5
391467,2022-01-28 10:00:00,14,PM2.5
392247,2022-01-28 11:00:00,20,PM2.5
393115,2022-01-28 12:00:00,21,PM2.5
393351,2022-01-28 13:00:00,24,PM2.5
394006,2022-01-28 14:00:00,23,PM2.5
394872,2022-01-28 15:00:00,21,PM2.5
395019,2022-01-28 16:00:00,19,PM2.5
395894,2022-01-28 17:00:00,21,PM2.5
396755,2022-01-28 18:00:00,21,PM2.5
396778,2022-01-28 19:00:00,24,PM2.5
397651,2022-01-28 20:00:00,22,PM2.5
398423,2022-01-28 21:00:00,18,PM2.5
398666,2022-01-28 22:00:00,14,PM2.5
399534,2022-01-28 23:00:00,8,PM2.5
400169,2022-01-29 00:00:00,17,PM2.5
400410,2022-01-29 01:00:00,13,PM2.5
401189,2022-01-29 02:00:00,15,PM2.5
402057,2022-01-29 03:00:00,14,PM2.5
402293,2022-01-29 04:00:00,15,PM2.5
402948,2022-01-29 05:00:00,15,PM2.5
403814,2022-01-29 06:00:00,17,PM2.5
403961,2022-01-29 07:00:00,16,PM2.5
404836,2022-01-29 08:00:00,16,PM2.5
405697,2022-01-29 09:00:00,16,PM2.5
405720,2022-01-29 10:00:00,14,PM2.5
406592,2022-01-29 11:00:00,18,PM2.5
407366,2022-01-29 12:00:00,19,PM2.5
407608,2022-01-29 13:00:00,17,PM2.5
408476,2022-01-29 14:00:00,16,PM2.5
409123,2022-01-29 15:00:00,13,PM2.5
409363,2022-01-29 16:00:00,8,PM2.5
410144,2022-01-29 17:00:00,10,PM2.5
411011,2022-01-29 18:00:00,11,PM2.5
411247,2022-01-29 19:00:00,12,PM2.5
411889,2022-01-29 20:00:00,14,PM2.5
412728,2022-01-29 21:00:00,18,PM2.5
412877,2022-01-29 22:00:00,16,PM2.5
413738,2022-01-29 23:00:00,15,PM2.5
414586,2022-01-30 00:00:00,11,PM2.5
414609,2022-01-30 01:00:00,19,PM2.5
415468,2022-01-30 02:00:00,18,PM2.5
416216,2022-01-30 03:00:00,17,PM2.5
416458,2022-01-30 04:00:00,18,PM2.5
417313,2022-01-30 05:00:00,17,PM2.5
417935,2022-01-30 06:00:00,18,PM2.5
418175,2022-01-30 07:00:00,20,PM2.5
418944,2022-01-30 08:00:00,19,PM2.5
419784,2022-01-30 09:00:00,19,PM2.5
420020,2022-01-30 10:00:00,17,PM2.5
420663,2022-01-30 11:00:00,25,PM2.5
421513,2022-01-30 12:00:00,26,PM2.5
421662,2022-01-30 13:00:00,25,PM2.5
422536,2022-01-30 14:00:00,15,PM2.5
423395,2022-01-30 15:00:00,11,PM2.5
423418,2022-01-30 16:00:00,14,PM2.5
424289,2022-01-30 17:00:00,16,PM2.5
425062,2022-01-30 18:00:00,14,PM2.5
425304,2022-01-30 19:00:00,16,PM2.5
426173,2022-01-30 20:00:00,12,PM2.5
426820,2022-01-30 21:00:00,16,PM2.5
427060,2022-01-30 22:00:00,15,PM2.5
427842,2022-01-30 23:00:00,10,PM2.5
428179,2022-01-31 00:00:00,22,PM2.5
429304,2022-01-31 01:00:00,12,PM2.5
429540,2022-01-31 02:00:00,11,PM2.5
430401,2022-01-31 03:00:00,14,PM2.5
430640,2022-01-31 04:00:00,13,PM2.5
431627,2022-01-31 05:00:00,14,PM2.5
431869,2022-01-31 06:00:00,12,PM2.5
432943,2022-01-31 07:00:00,15,PM2.5
432965,2022-01-31 08:00:00,14,PM2.5
434107,2022-01-31 09:00:00,11,PM2.5
434712,2022-01-31 10:00:00,14,PM2.5
434752,2022-01-31 11:00:00,0,PM2.5
435338,2022-01-31 12:00:00,28,PM2.5
436523,2022-01-31 13:00:00,22,PM2.5
437043,2022-01-31 14:00:00,23,PM2.5
437716,2022-01-31 15:00:00,26,PM2.5
437721,2022-01-31 16:00:00,25,PM2.5
438329,2022-01-31 17:00:00,21,PM2.5
439492,2022-01-31 18:00:00,20,PM2.5
440034,2022-01-31 19:00:00,21,PM2.5
440685,2022-01-31 20:00:00,19,PM2.5
440712,2022-01-31 21:00:00,21,PM2.5
441298,2022-01-31 22:00:00,20,PM2.5
442483,2022-01-31 23:00:00,23,PM2.5
443004,2022-02-01 00:00:00,50,PM2.5
443676,2022-02-01 01:00:00,24,PM2.5
443681,2022-02-01 02:00:00,18,PM2.5
444289,2022-02-01 03:00:00,9,PM2.5
445452,2022-02-01 04:00:00,9,PM2.5
445994,2022-02-01 05:00:00,8,PM2.5
446645,2022-02-01 06:00:00,7,PM2.5
446672,2022-02-01 07:00:00,9,PM2.5
447258,2022-02-01 08:00:00,12,PM2.5
448443,2022-02-01 09:00:00,16,PM2.5
448964,2022-02-01 10:00:00,19,PM2.5
449636,2022-02-01 11:00:00,29,PM2.5
449641,2022-02-01 12:00:00,37,PM2.5
450248,2022-02-01 13:00:00,45,PM2.5
451409,2022-02-01 14:00:00,46,PM2.5
451951,2022-02-01 15:00:00,46,PM2.5
452600,2022-02-01 16:00:00,44,PM2.5
452627,2022-02-01 17:00:00,46,PM2.5
453212,2022-02-01 18:00:00,46,PM2.5
454395,2022-02-01 19:00:00,46,PM2.5
454916,2022-02-01 20:00:00,48,PM2.5
455587,2022-02-01 21:00:00,53,PM2.5
455592,2022-02-01 22:00:00,52,PM2.5
456200,2022-02-01 23:00:00,50,PM2.5
457363,2022-02-02 00:00:00,11,PM2.5
457906,2022-02-02 01:00:00,49,PM2.5
458556,2022-02-02 02:00:00,50,PM2.5
458583,2022-02-02 03:00:00,47,PM2.5
459169,2022-02-02 04:00:00,38,PM2.5
460354,2022-02-02 05:00:00,30,PM2.5
460875,2022-02-02 06:00:00,29,PM2.5
461547,2022-02-02 07:00:00,24,PM2.5
461552,2022-02-02 08:00:00,24,PM2.5
462160,2022-02-02 09:00:00,23,PM2.5
463323,2022-02-02 10:00:00,24,PM2.5
463866,2022-02-02 11:00:00,20,PM2.5
464516,2022-02-02 12:00:00,17,PM2.5
464543,2022-02-02 13:00:00,14,PM2.5
465129,2022-02-02 14:00:00,13,PM2.5
466314,2022-02-02 15:00:00,12,PM2.5
466835,2022-02-02 16:00:00,9,PM2.5
467507,2022-02-02 17:00:00,12,PM2.5
467512,2022-02-02 18:00:00,7,PM2.5
468120,2022-02-02 19:00:00,10,PM2.5
469283,2022-02-02 20:00:00,7,PM2.5
469826,2022-02-02 21:00:00,10,PM2.5
470476,2022-02-02 22:00:00,8,PM2.5
470503,2022-02-02 23:00:00,7,PM2.5
471089,2022-02-03 00:00:00,11,PM2.5
472276,2022-02-03 01:00:00,12,PM2.5
472798,2022-02-03 02:00:00,11,PM2.5
473471,2022-02-03 03:00:00,11,PM2.5
473476,2022-02-03 04:00:00,11,PM2.5
474085,2022-02-03 05:00:00,13,PM2.5
475250,2022-02-03 06:00:00,13,PM2.5
475794,2022-02-03 07:00:00,13,PM2.5
476445,2022-02-03 08:00:00,11,PM2.5
476472,2022-02-03 09:00:00,12,PM2.5
477059,2022-02-03 10:00:00,13,PM2.5
478245,2022-02-03 11:00:00,18,PM2.5
478766,2022-02-03 12:00:00,18,PM2.5
479439,2022-02-03 13:00:00,18,PM2.5
479444,2022-02-03 14:00:00,14,PM2.5
480053,2022-02-03 15:00:00,14,PM2.5
481217,2022-02-03 16:00:00,15,PM2.5
481761,2022-02-03 17:00:00,13,PM2.5
482412,2022-02-03 18:00:00,12,PM2.5
482439,2022-02-03 19:00:00,12,PM2.5
483026,2022-02-03 20:00:00,8,PM2.5
484213,2022-02-03 21:00:00,10,PM2.5
484735,2022-02-03 22:00:00,11,PM2.5
485408,2022-02-03 23:00:00,14,PM2.5
485413,2022-02-04 00:00:00,9,PM2.5
486022,2022-02-04 01:00:00,13,PM2.5
487187,2022-02-04 02:00:00,11,PM2.5
487731,2022-02-04 03:00:00,9,PM2.5
488382,2022-02-04 04:00:00,11,PM2.5
488409,2022-02-04 05:00:00,11,PM2.5
488996,2022-02-04 06:00:00,12,PM2.5
490183,2022-02-04 07:00:00,12,PM2.5
490705,2022-02-04 08:00:00,11,PM2.5
491378,2022-02-04 09:00:00,10,PM2.5
491383,2022-02-04 10:00:00,10,PM2.5
491992,2022-02-04 11:00:00,16,PM2.5
493157,2022-02-04 12:00:00,9,PM2.5
493701,2022-02-04 13:00:00,9,PM2.5
494351,2022-02-04 14:00:00,11,PM2.5
494379,2022-02-04 15:00:00,13,PM2.5
494966,2022-02-04 16:00:00,13,PM2.5
496151,2022-02-04 17:00:00,12,PM2.5
496673,2022-02-04 18:00:00,10,PM2.5
497346,2022-02-04 19:00:00,10,PM2.5
497352,2022-02-04 20:00:00,8,PM2.5
497961,2022-02-04 21:00:00,8,PM2.5
499125,2022-02-04 22:00:00,9,PM2.5
499669,2022-02-04 23:00:00,9,PM2.5
500320,2022-02-05 00:00:00,6,PM2.5
500348,2022-02-05 01:00:00,10,PM2.5
500935,2022-02-05 02:00:00,9,PM2.5
502119,2022-02-05 03:00:00,10,PM2.5
502640,2022-02-05 04:00:00,11,PM2.5
503311,2022-02-05 05:00:00,14,PM2.5
503317,2022-02-05 06:00:00,11,PM2.5
503924,2022-02-05 07:00:00,13,PM2.5
505085,2022-02-05 08:00:00,10,PM2.5
505627,2022-02-05 09:00:00,8,PM2.5
506278,2022-02-05 10:00:00,6,PM2.5
506306,2022-02-05 11:00:00,11,PM2.5
506892,2022-02-05 12:00:00,11,PM2.5
508078,2022-02-05 13:00:00,12,PM2.5
508599,2022-02-05 14:00:00,10,PM2.5
509273,2022-02-05 15:00:00,9,PM2.5
509279,2022-02-05 16:00:00,10,PM2.5
509888,2022-02-05 17:00:00,10,PM2.5
511052,2022-02-05 18:00:00,8,PM2.5
511595,2022-02-05 19:00:00,6,PM2.5
512247,2022-02-05 20:00:00,4,PM2.5
512275,2022-02-05 21:00:00,6,PM2.5
512862,2022-02-05 22:00:00,6,PM2.5
514048,2022-02-05 23:00:00,8,PM2.5
514569,2022-02-06 00:00:00,8,PM2.5
515243,2022-02-06 01:00:00,7,PM2.5
515249,2022-02-06 02:00:00,8,PM2.5
515858,2022-02-06 03:00:00,8,PM2.5
517022,2022-02-06 04:00:00,8,PM2.5
517565,2022-02-06 05:00:00,9,PM2.5
518217,2022-02-06 06:00:00,10,PM2.5
518245,2022-02-06 07:00:00,8,PM2.5
518832,2022-02-06 08:00:00,10,PM2.5
520018,2022-02-06 09:00:00,10,PM2.5
520539,2022-02-06 10:00:00,13,PM2.5
521213,2022-02-06 11:00:00,17,PM2.5
521219,2022-02-06 12:00:00,12,PM2.5
521828,2022-02-06 13:00:00,10,PM2.5
522991,2022-02-06 14:00:00,9,PM2.5
523533,2022-02-06 15:00:00,9,PM2.5
524184,2022-02-06 16:00:00,10,PM2.5
524212,2022-02-06 17:00:00,13,PM2.5
524798,2022-02-06 18:00:00,11,PM2.5
525984,2022-02-06 19:00:00,11,PM2.5
526505,2022-02-06 20:00:00,7,PM2.5
527179,2022-02-06 21:00:00,10,PM2.5
527185,2022-02-06 22:00:00,8,PM2.5
527794,2022-02-06 23:00:00,7,PM2.5
528380,2022-02-07 00:00:00,14,PM2.5
529555,2022-02-07 01:00:00,8,PM2.5
529586,2022-02-07 02:00:00,10,PM2.5
530750,2022-02-07 03:00:00,11,PM2.5
530778,2022-02-07 04:00:00,11,PM2.5
531877,2022-02-07 05:00:00,14,PM2.5
532551,2022-02-07 06:00:00,12,PM2.5
532560,2022-02-07 07:00:00,12,PM2.5
533746,2022-02-07 08:00:00,10,PM2.5
533752,2022-02-07 09:00:00,11,PM2.5
534873,2022-02-07 10:00:00,19,PM2.5
535296,2022-02-07 11:00:00,24,PM2.5
535885,2022-02-07 12:00:00,24,PM2.5
536306,2022-02-07 13:00:00,23,PM2.5
537139,2022-02-07 14:00:00,20,PM2.5
537904,2022-02-07 15:00:00,10,PM2.5
537931,2022-02-07 16:00:00,13,PM2.5
538868,2022-02-07 17:00:00,17,PM2.5
539294,2022-02-07 18:00:00,14,PM2.5
540122,2022-02-07 19:00:00,16,PM2.5
540888,2022-02-07 20:00:00,17,PM2.5
540915,2022-02-07 21:00:00,14,PM2.5
541852,2022-02-07 22:00:00,12,PM2.5
542275,2022-02-07 23:00:00,13,PM2.5
543109,2022-02-08 00:00:00,14,PM2.5
543872,2022-02-08 01:00:00,17,PM2.5
543904,2022-02-08 02:00:00,15,PM2.5
544841,2022-02-08 03:00:00,16,PM2.5
545266,2022-02-08 04:00:00,15,PM2.5
546096,2022-02-08 05:00:00,14,PM2.5
546866,2022-02-08 06:00:00,14,PM2.5
546891,2022-02-08 07:00:00,15,PM2.5
547832,2022-02-08 08:00:00,16,PM2.5
548256,2022-02-08 09:00:00,17,PM2.5
549088,2022-02-08 10:00:00,23,PM2.5
549855,2022-02-08 11:00:00,27,PM2.5
549887,2022-02-08 12:00:00,18,PM2.5
550823,2022-02-08 13:00:00,15,PM2.5
551251,2022-02-08 14:00:00,16,PM2.5
552083,2022-02-08 15:00:00,13,PM2.5
552851,2022-02-08 16:00:00,13,PM2.5
552879,2022-02-08 17:00:00,14,PM2.5
553822,2022-02-08 18:00:00,15,PM2.5
554243,2022-02-08 19:00:00,18,PM2.5
555079,2022-02-08 20:00:00,20,PM2.5
555846,2022-02-08 21:00:00,19,PM2.5
555875,2022-02-08 22:00:00,16,PM2.5
556814,2022-02-08 23:00:00,15,PM2.5
557243,2022-02-09 00:00:00,25,PM2.5
558068,2022-02-09 01:00:00,15,PM2.5
558839,2022-02-09 02:00:00,16,PM2.5
558867,2022-02-09 03:00:00,17,PM2.5
559807,2022-02-09 04:00:00,17,PM2.5
560231,2022-02-09 05:00:00,20,PM2.5
561067,2022-02-09 06:00:00,17,PM2.5
561831,2022-02-09 07:00:00,19,PM2.5
561863,2022-02-09 08:00:00,19,PM2.5
562802,2022-02-09 09:00:00,20,PM2.5
563228,2022-02-09 10:00:00,27,PM2.5
564059,2022-02-09 11:00:00,33,PM2.5
564830,2022-02-09 12:00:00,29,PM2.5
564855,2022-02-09 13:00:00,23,PM2.5
565797,2022-02-09 14:00:00,17,PM2.5
566221,2022-02-09 15:00:00,20,PM2.5
567051,2022-02-09 16:00:00,21,PM2.5
567816,2022-02-09 17:00:00,23,PM2.5
567848,2022-02-09 18:00:00,22,PM2.5
568782,2022-02-09 19:00:00,27,PM2.5
569211,2022-02-09 20:00:00,22,PM2.5
570040,2022-02-09 21:00:00,27,PM2.5
570805,2022-02-09 22:00:00,25,PM2.5
570833,2022-02-09 23:00:00,25,PM2.5
571849,2022-02-10 00:00:00,40,PM2.5
572203,2022-02-10 01:00:00,24,PM2.5
572684,2022-02-10 02:00:00,24,PM2.5
573392,2022-02-10 03:00:00,25,PM2.5
573992,2022-02-10 04:00:00,24,PM2.5
574477,2022-02-10 05:00:00,25,PM2.5
575182,2022-02-10 06:00:00,24,PM2.5
575785,2022-02-10 07:00:00,26,PM2.5
576266,2022-02-10 08:00:00,26,PM2.5
576975,2022-02-10 09:00:00,23,PM2.5
577574,2022-02-10 10:00:00,30,PM2.5
578059,2022-02-10 11:00:00,36,PM2.5
578936,2022-02-10 12:00:00,30,PM2.5
579657,2022-02-10 13:00:00,34,PM2.5
580203,2022-02-10 14:00:00,29,PM2.5
580828,2022-02-10 15:00:00,0,PM2.5
581568,2022-02-10 16:00:00,0,PM2.5
582002,2022-02-10 17:00:00,23,PM2.5
582731,2022-02-10 18:00:00,35,PM2.5
583360,2022-02-10 19:00:00,37,PM2.5
583801,2022-02-10 20:00:00,37,PM2.5
584408,2022-02-10 21:00:00,37,PM2.5
585032,2022-02-10 22:00:00,38,PM2.5
585725,2022-02-10 23:00:00,39,PM2.5
586199,2022-02-11 00:00:00,78,PM2.5
586931,2022-02-11 01:00:00,44,PM2.5
587510,2022-02-11 02:00:00,51,PM2.5
588007,2022-02-11 03:00:00,52,PM2.5
588621,2022-02-11 04:00:00,50,PM2.5
589174,2022-02-11 05:00:00,45,PM2.5
589926,2022-02-11 06:00:00,44,PM2.5
590405,2022-02-11 07:00:00,45,PM2.5
591081,2022-02-11 08:00:00,49,PM2.5
591724,2022-02-11 09:00:00,48,PM2.5
592204,2022-02-11 10:00:00,54,PM2.5
592766,2022-02-11 11:00:00,66,PM2.5
593380,2022-02-11 12:00:00,71,PM2.5
594131,2022-02-11 13:00:00,75,PM2.5
594563,2022-02-11 14:00:00,67,PM2.5
595279,2022-02-11 15:00:00,67,PM2.5
595924,2022-02-11 16:00:00,58,PM2.5
596354,2022-02-11 17:00:00,69,PM2.5
596972,2022-02-11 18:00:00,71,PM2.5
597593,2022-02-11 19:00:00,69,PM2.5
598272,2022-02-11 20:00:00,66,PM2.5
598763,2022-02-11 21:00:00,71,PM2.5
599484,2022-02-11 22:00:00,73,PM2.5
600073,2022-02-11 23:00:00,82,PM2.5
600567,2022-02-12 00:00:00,31,PM2.5
601168,2022-02-12 01:00:00,87,PM2.5
601735,2022-02-12 02:00:00,89,PM2.5
602476,2022-02-12 03:00:00,84,PM2.5
602967,2022-02-12 04:00:00,88,PM2.5
603638,2022-02-12 05:00:00,92,PM2.5
604267,2022-02-12 06:00:00,96,PM2.5
604763,2022-02-12 07:00:00,92,PM2.5
605313,2022-02-12 08:00:00,84,PM2.5
605937,2022-02-12 09:00:00,82,PM2.5
606684,2022-02-12 10:00:00,82,PM2.5
607102,2022-02-12 11:00:00,85,PM2.5
607834,2022-02-12 12:00:00,76,PM2.5
608469,2022-02-12 13:00:00,78,PM2.5
608909,2022-02-12 14:00:00,63,PM2.5
609525,2022-02-12 15:00:00,37,PM2.5
610133,2022-02-12 16:00:00,36,PM2.5
610828,2022-02-12 17:00:00,40,PM2.5
611308,2022-02-12 18:00:00,40,PM2.5
612040,2022-02-12 19:00:00,40,PM2.5
612626,2022-02-12 20:00:00,34,PM2.5
613107,2022-02-12 21:00:00,32,PM2.5
613726,2022-02-12 22:00:00,31,PM2.5
614282,2022-02-12 23:00:00,32,PM2.5
615032,2022-02-13 00:00:00,20,PM2.5
615519,2022-02-13 01:00:00,33,PM2.5
616177,2022-02-13 02:00:00,31,PM2.5
616821,2022-02-13 03:00:00,33,PM2.5
617307,2022-02-13 04:00:00,33,PM2.5
617865,2022-02-13 05:00:00,35,PM2.5
618484,2022-02-13 06:00:00,37,PM2.5
619218,2022-02-13 07:00:00,39,PM2.5
619650,2022-02-13 08:00:00,40,PM2.5
620369,2022-02-13 09:00:00,40,PM2.5
621013,2022-02-13 10:00:00,44,PM2.5
621450,2022-02-13 11:00:00,50,PM2.5
622049,2022-02-13 12:00:00,46,PM2.5
622671,2022-02-13 13:00:00,40,PM2.5
623353,2022-02-13 14:00:00,35,PM2.5
623842,2022-02-13 15:00:00,41,PM2.5
624569,2022-02-13 16:00:00,44,PM2.5
625140,2022-02-13 17:00:00,34,PM2.5
625637,2022-02-13 18:00:00,37,PM2.5
